quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Gavin 2018_p13_i1	Gavin 2018.pdf	13	inline	6	"WernerHüllen,NetworksandKnowledgein“Roget’sThesaurus”[New
York,2009],pp.140–41"		Thees- sentialgaintobehadfromthesauriis,therefore,theawarenessthatthelexisofalanguageis ahugesemanticwebinwhicheveryunit(word)isdependentonmanyothers,or—carrying theideatoanextreme—whereeachunitisdeterminedbyeveryotherone.Thelexisofa languagehasnocentralpointandnoperiphery,itisanendlessfunctioningof interdependencies	.1993):1–24.Foraretrospectiveoverview, seeTonyMcEneryandAndrewHardie,CorpusLinguistics:Method,Theory,andPractice (Cambridge,2012). 31. Thisviewisechoed,withoutthealgebraicformalization,byWernerHüllen:	(WernerHüllen,NetworksandKnowledgein“Roget’sThesaurus”[New York,2009],pp.140–41). 32. SeeMasterman,Language,Cohesion,Form,ed.Wilks(NewYork,2005).	
Gavin 2018_p14_b0	Gavin 2018.pdf	14	block	847			a c t i v e , r e s e a r c h c o n t i n u e d i n i n f o r m a t i o n r e t r i e v a l , w h e r e t h e p r a c t i c a l p r o b l e m s w e r e b o t h m o r e u r g e n t a n d e a s i e r t o s o l v e . T h e c e n t r a l p r o b l e m o f i n f o r m a t i o n r e t r i e v a l i s t o i d e n t i f y d o c u m e n t s — b e t h e y b o o k s i n a l i - b r a r y , s c i e n t i fi c p a p e r s , l e g a l r e c o r d s , o r , l a t e r , w e b s i t e s — t h a t a r e m o s t r e l - e v a n t t o a s e a r c h q u e r y . M u c h l i k e m a c h i n e t r a n s l a t i o n , i n f o r m a t i o n r e - t r i e v a l c o n f r o n t s t h e p r o b l e m o f a m b i g u i t y . 3 3 W h e n e n t e r e d a s p a r t o f a F I G U R E 1 . T h e l a t t i c e - s h a p e d s e m a n t i c n e t w o r k . F r o m M a s t e r m a n , “ W h a t i s a T h e s a u r u s ? ” 3 3 . M a s t e r m a n a n d S p ä r c k J o n e s r e c o g n i z e d t h i s s i m i l a r i t y e a r l y o n ; s e e M a s t e r m a n a n d K a r e n S p ä r c k J o n e s , “ T h e A n a l o g y b e t w e e n M e c h a n i c a l T r a n s l a t i o n a n d L i b r a r y R e t r i e v a l , ” P r o c e e d i n g s o f t h e I n t e r n a t i o n a l C o n f e r e n c e o n S c i e n t i fi c I n f o r m a t i o n ( W a s h i n g t o n , D . C . , 1 9 5 9 ) , p p . 9 1 7 – 3 5 . S p ä r c k J o n e s a d a p t e d t h e l a t t i c e n e t w o r k f o r t h i s p u r p o s e i n l a t e r a r t i c l e s a n d i n h e r b o o k - l e n g t h s t u d y , A u t o m a t i c K e y w o r d C l a s s i fi c a t i o n f o r I n f o r m a t i o n R e t r i e v a l ( L o n d o n , 1 9 7 1 ) .			
Gavin 2018_p14_b1	Gavin 2018.pdf	14	block	30			5 4 M i c h a e l G a v i n / V e c t o r S e m a n t i c s		shapedsemanticnetwork.FromMasterman,“Whatisa Thesaurus?” active, research continued in information retrieval, where the practical problemswerebothmoreurgentandeasiertosolve.Thecentralproblem of inform	
Gavin 2018_p15_b0	Gavin 2018.pdf	15	block	2741			s e a r c h q u e r y , p o l y s e m o u s t e r m s u n d e r m i n e d w h a t I R r e s e a r c h e r s c a l l e d t h e “ p r e c i s i o n ” o f r e t u r n e d r e s u l t s ( b e c a u s e t h e q u e r y w o u l d r e t u r n m a n y i r r e l e v a n t d o c u m e n t s ) w h i l e a l s o l i m i t i n g t h e s y s t e m ’ s r e c a l l ( b e c a u s e r e l e - v a n t d o c u m e n t s t h a t u s e d s l i g h t l y d i f f e r e n t v o c a b u l a r y w o u l d b e m i s s e d ) . 3 4 T h e c h a l l e n g e w a s t o g r o u p d o c u m e n t s i n t o l a r g e r c a t e g o r i e s t h a t c o r r e - s p o n d e d m e a n i n g f u l l y t o w h a t u s e r s h a d i n m i n d w h e n e n t e r i n g a q u e r y . I t w a s i n i n f o r m a t i o n r e t r i e v a l t h a t t h e d i s t r i b u t i o n a l h y p o t h e s i s m a - t u r e d i n t o a f u l l - fl e d g e d t h e o r y o f s e m a n t i c s p a c e . T w o s c h o l a r s o f t e n c r e d - i t e d w i t h t h i s d e v e l o p m e n t a r e H a n s P e t e r L u h n a n d G e r a r d S a l t o n . L u h n w o r k e d a t t h e I B M R e s e a r c h C e n t e r i n t h e 1 9 5 0 s , w h e r e h e d e v e l o p e d b u s i - n e s s i n t e l l i g e n c e s y s t e m s t h a t s o r t e d t h r o u g h l a r g e c a t a l o g u e s o f d o c u - m e n t s . H e p r o p o s e d u s i n g a K e y w o r d - i n - C o n t e x t ( K W I C ) t e c h n i q u e f o r s o r t i n g t i t l e s , c r e a t i n g d e f a c t o s u b j e c t c a t e g o r i e s b a s e d o n a n y w o r d . L i k e M a s t e r m a n ’ s t h e s a u r u s , t h e s y s t e m L u h n i m a g i n e d w o u l d d e a l w i t h p o l y - s e m y b y b u i l d i n g a d i c t i o n a r y o f n o t i o n s t h a t g r o u p e d r e l a t e d k e y w o r d s u n d e r c o m m o n , fi x e d h e a d i n g s . 3 5 S a l t o n ’ s a p p r o a c h w a s t o u s e k e y w o r d s t o i d e n t i f y g r o u p s o f s i m i l a r d o c - u m e n t s , t h e n b u i l d t h e i n d e x f r o m t h e r e . A s e a r l y a s 1 9 6 3 h e s u g g e s t e d a s - s o c i a t i n g d o c u m e n t s b y c r e a t i n g a n “ i n c i d e n c e m a t r i x ” o f t h e i r s h a r e d k e y w o r d s . 3 6 I n 1 9 7 5 , S a l t o n , w i t h A n d r e w W o n g a n d C h u n g s h u Y a n g , p r o - p o s e d “ A V e c t o r S p a c e M o d e l f o r A u t o m a t i c I n d e x i n g , ” i n w h i c h t h e y p u t f o r w a r d a m a t h e m a t i c a l t e c h n i q u e f o r o r g a n i z i n g d o c u m e n t s i n t o t h e - m a t i c c l u s t e r s . 3 7 T h e i r b a s i c p r e m i s e w a s t o t r e a t w o r d c o u n t s a s d i m e n - s i o n s i n s p a c e . I f y o u i m a g i n e a c o l l e c t i o n o f d o c u m e n t s i n d e x e d b y t h e f r e - 3 4 . F o r a d i s c u s s i o n o f p r e c i s i o n a n d r e c a l l a s r e s e a r c h p r o b l e m s i n i n f o r m a t i o n r e t r i e v a l , s e e S p ä r c k J o n e s , A u t o m a t i c K e y w o r d C l a s s i fi c a t i o n f o r I n f o r m a t i o n R e t r i e v a l , p p . 2 7 – 4 4 . 3 5 . L u h n d e s c r i b e s t h e s e i d e a s i n a s e r i e s o f e s s a y s p u b l i s h e d i n t h e 1 9 5 0 s . S e e , i n p a r t i c u - l a r , H . P . L u h n , “ A N e w M e t h o d o f R e c o r d i n g a n d S e a r c h i n g I n f o r m a t i o n , ” A m e r i c a n D o c u - m e n t a t i o n 4 , n o . 1 ( 1 9 5 3 ) : 1 4 – 1 6 . W r i t i n g i n 1 9 8 7 , G e r a r d S a l t o n d e s c r i b e s t h e s i g n i fi c a n c e o f t h i s e a r l y w o r k : I t w a s s u g g e s t e d , i n p a r t i c u l a r , t h a t i n s t e a d o f a s s i g n i n g c o m p l e x s u b j e c t i n d i c a t o r s e x - t r a c t e d f r o m c o n t r o l l e d v o c a b u l a r y s c h e d u l e s , s i n g l e t e r m d e s c r i p t o r s , o r k e y w o r d s , c o u l d b e u s e d t h a t w o u l d b e a s s i g n e d t o t h e d o c u m e n t s w i t h o u t c o n t e x t o r r o l e s p e c i - fi c a t i o n . T h e s e s i n g l e t e r m s c o u l d t h e n b e c o m b i n e d i n t h e s e a r c h f o r m u l a t i o n s t o p r o d u c e c o m p l e x p h r a s e s p e c i fi c a t i o n s a n d c h a i n s o f s y n o n y m s . . . . T h e c o o r d i n a t e k e y w o r d i n d e x i n g m e t h o d s e v e n t u a l l y b e c a m e t h e s t a n d a r d u s e d i n a l l a u t o m a t i c i n - f o r m a t i o n r e t r i e v a l e n v i r o n m e n t s . [ G e r a r d S a l t o n , “ H i s t o r i c a l N o t e : T h e P a s t T h i r t y Y e a r s i n I n f o r m a t i o n R e t r i e v a l , ” J A S I S T 3 8 ( S e p t . 1 9 8 7 ) : 3 7 6 ] 3 6 . S e e S a l t o n , “ A s s o c i a t i v e D o c u m e n t R e t r i e v a l T e c h n i q u e s U s i n g B i b l i o g r a p h i c I n f o r m a - t i o n , ” J A C M 1 0 ( O c t . 1 9 6 3 ) : 4 4 0 – 5 7 . 3 7 . S e e S a l t o n , A . W o n g , a n d C . S . Y a n g , “ A V e c t o r S p a c e M o d e l f o r A u t o m a t i c I n d e x - i n g , ” C o m m u n i c a t i o n s o f t h e A C M 1 8 ( N o v . 1 9 7 5 ) : 6 1 3 – 2 0 . F u r t h e r a p p l i c a t i o n s o f t h e m o d e l w e r e d e v e l o p e d o v e r t h e n e x t fi f t e e n y e a r s , s o i t i s p e r h a p s m i s l e a d i n g ( i f c o m m o n ) t o c i t e C r i t i c a l I n q u i r y / S u m m e r 2 0 1 8 6 5 5			
Gavin 2018_p15_i1	Gavin 2018.pdf	15	inline	7			A Vector Space Model for Automatic Indexing,	- uments,thenbuildtheindexfromthere.Asearlyas1963hesuggestedas- sociating documents by creating an “incidence matrix” of their shared keywords.36In1975,Salton,withAndrewWongandChungshuYang,pro- posed	in which they putforwardamathematicaltechniquefororganizingdocumentsintothe- matic clusters.37 Their basic premise was to treat word counts as dimen- sionsinspace.Ifyouimagineacollectionofdocumentsin	
Gavin 2018_p16_b0	Gavin 2018.pdf	16	block	1200			q u e n c i e s o f j u s t t h r e e t e r m s , t h o s e w o r d f r e q u e n c i e s c a n b e p l o t t e d i n a t h r e e - d i m e n s i o n a l C a r t e s i a n f r a m e . D o c u m e n t s t h a t u s e s i m i l a r w o r d s w i l l a p p e a r n e a r e a c h o t h e r i n t h i s s p a c e a n d s o c a n b e g r o u p e d i n t o a u t o m a t - i c a l l y g e n e r a t e d c l u s t e r s ( fi g . 2 ) . T h e k e y i n s i g h t h e r e i s t o m o v e a w a y f r o m h i e r a r c h i c a l l y d e fi n e d s t r u c t u r e s o f m e a n i n g ( fi g . 3 ) . R a t h e r t h a n o r g a n i z e t i t l e s i n t o p r e d e fi n e d s u b j e c t s o r c a t e g o r i e s , S a l t o n p r o p o s e d u s i n g w o r d c o - o c c u r r e n c e ( h e r e , a t t h e d o c u m e n t l e v e l ) t o p r o j e c t s e a r c h r e s u l t s i n t o a n i m a g i n a r y fi e l d . S a l t o n ’ s o r i g i n a l g o a l w a s t o a u t o m a t i c a l l y g e n e r a t e s u b - j e c t h e a d i n g s , b u t i t w a s q u i c k l y r e a l i z e d t h a t t h i s t e c h n i q u e a l l o w e d f o r t h e 1 9 7 5 e s s a y a s t h e t h e o r y ’ s a u t h o r i t a t i v e d e fi n i n g s t a t e m e n t . F o r t h e h i s t o r y o f t h e r e c e p t i o n o f t h i s p a p e r a n d t h e t h e o r y ’ s s u b s e q u e n t e v o l u t i o n , s e e D a v i d D u b i n , “ T h e M o s t I n fl u e n t i a l P a p e r G e r a r d S a l t o n N e v e r W r o t e , ” L i b r a r y T r e n d s 5 2 ( S p r i n g 2 0 0 4 ) : 7 4 8 – 6 4 . F I G U R E 2 . T h e V e c t o r S p a c e M o d e l s h o w s t h e d i s t r i b u t i o n o f d o c u m e n t s i n m a t h e m a t i - c a l s p a c e . E a c h o f t h e s e t h r e e d i m e n s i o n s ( T 1 , T 2 , a n d T 3 ) c o r r e s p o n d s t o t h e f r e q u e n c y o f t h r e e k e y t e r m s i n t h e d o c u m e n t s , w h i c h t h e n c a n b e p l o t t e d a s p o i n t s i n v e c t o r s p a c e . I n p r a c t i c e , v e c t o r s p a c e s h a v e m a n y d i m e n s i o n s a n d s o a r e d i f fi c u l t t o v i s u a l i z e , e x c e p t w h e n p r o j e c t e d ( r e d u c e d ) t o a t w o - d i m e n s i o n a l f r a m e , a s i n fi g u r e 3 . S e e S a l t o n , W o n g , a n d Y a n g , “ A V e c t o r S p a c e M o d e l f o r A u t o m a t i c I n d e x i n g . ”			
Gavin 2018_p16_b1	Gavin 2018.pdf	16	block	30	T1,T2,andT3		5 6 M i c h a e l G a v i n / V e c t o r S e m a n t i c s		aceModelshowsthedistributionofdocumentsinmathemati- calspace.Eachofthesethreedimensions(T1,T2,andT3)correspondstothefrequencyof threekeytermsinthedocuments,whichthencanbeplottedaspointsinvectorspace.I	
Gavin 2018_p17_b0	Gavin 2018.pdf	17	block	938			m u c h g r e a t e r fl e x i b i l i t y . W h a t e v e r t h e s e a r c h q u e r y , i t w a s n o w p o s s i b l e t o r a n k d o c u m e n t s b a s e d o n t h e i r l o c a t i o n i n s p a c e . A n y t i m e y o u s e a r c h a c a t a l o g a n d t h e r e s u l t s a r e s o r t e d b y r e l e v a n c e , o d d s a r e y o u ’ r e u s i n g a s y s - t e m b u i l t o n t h i s p r i n c i p l e . V e c t o r s e m a n t i c s u s e s s p a c e s l i k e t h e s e t o m o d e l w o r d m e a n i n g . 3 8 W i t h t h e a v a i l a b i l i t y o f l a r g e c o r p o r a a n d i n c r e a s e d c o m p u t i n g p o w e r i n t h e 1 9 9 0 s , i t b e c a m e p o s s i b l e t o c r e a t e p r o fi l e s o f e v e r y w o r d , m e a s u r i n g h o w o f t e n t h e y a p p e a r i n e a c h o t h e r ’ s c o n t e x t s . C o n s e q u e n t l y , w o r d s t h e m - 3 8 . I n 1 9 9 2 H i n r i c h S c h ü t z e i n t r o d u c e d v e c t o r s e m a n t i c s b y d r a w i n g a p a r a l l e l t o i n f o r m a - t i o n r e t r i e v a l , c i t i n g S a l t o n ’ s a n d M i c h a e l J . M c G i l l , I n t r o d u c t i o n t o M o d e r n I n f o r m a t i o n R e - t r i e v a l ( N e w Y o r k , 1 9 8 3 ) a n d S c o t t D e e r w e s t e r , e t . a l , “ I n d e x i n g b y L a t e n t S e m a n t i c A n a l y s i s , ” J o u r n a l o f t h e A m e r i c a n S o c i e t y f o r I n f o r m a t i o n S c i e n c e 4 1 , n o . 6 ( 1 9 9 0 ) : 3 9 1 – 4 0 7 ; s e e H i n r i c h S c h ü t z e , “ D i m e n s i o n s o f M e a n i n g ” i n P r o c e e d i n g s o f t h e 1 9 9 2 A C A / I E E E C o n f e r e n c e o n S u p e r c o m p u t i n g ( M i n n e a p o l i s , 1 9 9 2 ) , p p . 7 8 7 – 9 6 . F I G U R E 3 . T h e V e c t o r S p a c e M o d e l . C r i t i c a l I n q u i r y / S u m m e r 2 0 1 8 6 5 7			
Gavin 2018_p18_b0	Gavin 2018.pdf	18	block	2039			s e l v e s , n o t j u s t d o c u m e n t s , c o u l d b e p r o j e c t e d i n t o w h a t H i n r i c h S c h ü t z e c a l l e d “ W o r d S p a c e ” ( fi g . 4 ) . 3 9 H a r r i s l o n g a g o p r o p o s e d t h a t w o r d d i s - t r i b u t i o n c o r r e l a t e s t o m e a n i n g ; t h e c h a l l e n g e t h e n w a s t o d i s c r i m i n a t e a m o n g w o r d s ’ p u t a t i v e l y d i s c r e t e d e fi n i t i o n s . U s i n g d i c t i o n a r i e s o r t h e - s a u r i m a d e s e n s e b e c a u s e i t w a s p r e s u m e d t h a t w o r d s h a d fi x e d m e a n i n g s t h a t c o u l d b e m a d e t o fi t m o r e o r l e s s n e a t l y u n d e r s u b h e a d i n g s . W o r d s w e r e p o l y s e m o u s b u t n o t e x c e s s i v e l y s o . V e c t o r - s p a c e m o d e l s d i s p e n s e w i t h t h i s a s s u m p t i o n . A c c o r d i n g t o S c h ü t z e , “ V e c t o r s i m i l a r i t y i s t h e o n l y i n f o r m a t i o n p r e s e n t i n W o r d S p a c e : s e m a n t i c a l l y r e l a t e d w o r d s a r e c l o s e , u n r e l a t e d w o r d s a r e d i s t a n t . ” 4 0 I n h i s 2 0 0 6 s t u d y , M a g n u s S a h l g r e n e x - t e n d e d t h i s i d e a t o w h a t h e c a l l e d t h e “ g e o m e t r i c m e t a p h o r o f m e a n i n g ” : “ M e a n i n g s a r e l o c a t i o n s i n a s e m a n t i c s p a c e , a n d s e m a n t i c s i m i l a r i t y i s p r o x - i m i t y b e t w e e n t h e l o c a t i o n s . ” 4 1 W o r d - s e n s e d i s a m b i g u a t i o n w o r k s b y fi n d - i n g c l u s t e r s i n a w o r d ’ s s e m a n t i c s p a c e , t h e n m e a s u r i n g h o w c l o s e l y a n y i n d i v i d u a l u s e o f t h e w o r d s i t s n e a r e a c h c l u s t e r . I n W o r d S p a c e , d e fi n i t i o n s a n d c a t e g o r i e s a r e r e p l a c e d w i t h s i m i l a r i t i e s a n d p r o x i m i t i e s , o p e n i n g a c r i t i c a l v o c a b u l a r y f o r d e s c r i b i n g a m b i g u i t i e s o f i n fi n i t e l y fi n e g r a d a t i o n t h a t s t r e t c h i n i n fi n i t e l y m a n y d i r e c t i o n s . I n s o - F I G U R E 4 . “ T h e s e m a n t i c fi e l d o f s u p e r c o m p u t i n g i n s u b l e x i c a l s p a c e ” ( S c h ü t z e , “ D i m e n - s i o n s o f M e a n i n g , ” p . 7 9 1 ) : W h e n p r o j e c t e d o n t o a t w o - d i m e n s i o n a l f r a m e , W o r d S p a c e l o o k s l i k e w h a t w e n o w c a l l a w o r d c l o u d . H o w e v e r , u n l i k e a w o r d c l o u d , p o s i t i o n i n t h e g r a p h r e fl e c t s e a c h w o r d ’ s u n d e r l y i n g s e m a n t i c p r o fi l e i n r e l a t i o n t o t h e o t h e r s , u s u a l l y w h e n m e a s u r e d o v e r a l a r g e c o r p u s . 3 9 . S e e S c h ü t z e , “ W o r d S p a c e , ” A d v a n c e s i n N e u r a l I n f o r m a t i o n P r o c e s s i n g S y s t e m s 5 ( S a n F r a n c i s c o , 1 9 9 3 ) , p p . 8 9 5 – 9 0 2 . 4 0 . I b i d . , p . 8 9 6 . S c h ü t z e d i f f e r e n t i a t e s t h e v e c t o r - s p a c e t e c h n i q u e f r o m d i c t i o n a r y - a n d t h e s a u r u s - b a s e d m e t h o d s : “ A n y c l u s t e r i n g i n t o c l a s s e s i n t r o d u c e s a r t i fi c i a l b o u n d a r i e s t h a t c u t o f f w o r d s f r o m p a r t o f t h e i r s e m a n t i c n e i g h b o r h o o d . . . . C o n v e r s e l y , a m u l t i d i m e n s i o n a l s p a c e d o e s n o t m a k e s u c h a n a r b i t r a r y c l a s s i fi c a t i o n n e c e s s a r y ” ( p p . 8 9 6 – 9 7 ) . 4 1 . M a g n u s S a h l g r e n , T h e W o r d - S p a c e M o d e l : U s i n g A n a l y s i s t o R e p r e s e n t S y n t a g m a t i c a n d P a r a d i g m a t i c R e l a t i o n s b e t w e e n W o r d s i n H i g h - D i m e n s i o n a l V e c t o r S p a c e s ( P h D . d i s s . S t o c k - h o l m U n i v e r s i t y , 2 0 0 6 ) , p . 1 9 , e p r i n t s . s i c s . s e / 4 3 7 / 1 / T h e W o r d S p a c e M o d e l . p d f			
Gavin 2018_p18_b1	Gavin 2018.pdf	18	block	30	"Schütze,“Dimen-
sionsofMeaning,”p.791"		5 8 M i c h a e l G a v i n / V e c t o r S e m a n t i c s		cfieldofsupercomputinginsublexicalspace”(Schütze,“Dimen- sionsofMeaning,”p.791):Whenprojectedontoatwo-dimensionalframe,WordSpace lookslikewhatwenowcallawordcloud.However,unlikeawordcloud,positioninthe	
Gavin 2018_p18_i2	Gavin 2018.pdf	18	inline	6			Vectorsimilarityistheonly informationpresentinWordSpace:semanticallyrelatedwordsareclose, unrelated words are distant.	wordshadfixedmeanings that could be made to fit more or less neatly under subheadings. Words were polysemous but not excessively so. Vector-space models dispense withthisassumption.AccordingtoSchütze,	40 In his 2006 study, Magnus Sahlgren ex- tendedthisideatowhathecalledthe“geometricmetaphorofmeaning”: “Meaningsarelocationsinasemanticspace,andsemanticsimilarityisprox- imitybetweenthelocations.”41Wo	
Gavin 2018_p18_i3	Gavin 2018.pdf	18	inline	3	pp.896–97		Anyclusteringintoclassesintroducesartificialboundariesthatcut offwordsfrompartoftheirsemanticneighborhood....Conversely,amultidimensional spacedoesnotmakesuchanarbitraryclassificationnecessary	chütze,“WordSpace,”AdvancesinNeuralInformationProcessingSystems5(San Francisco,1993),pp.895–902. 40. Ibid.,p.896.Schützedifferentiatesthevector-spacetechniquefromdictionary-and thesaurus-basedmethods:	(pp.896–97). 41. MagnusSahlgren,TheWord-SpaceModel:UsingAnalysistoRepresentSyntagmaticand ParadigmaticRelationsbetweenWordsinHigh-DimensionalVectorSpaces(PhD.diss.Stock- holmUniversity,2006),p.19,epri	
Gavin 2018_p19_b0	Gavin 2018.pdf	19	block	2649			f a r a s v e c t o r s e m a n t i c s i s a t h e o r y o f m e a n i n g , i t i s a t h e o r y o f a m b i g u i t y , p u s h i n g s t r o n g l y a g a i n s t t h e i m p u l s e t o d r a w c l e a r b o u n d a r i e s t h a t i s o l a t e w o r d s i n t o d i s c r e t e c o n c e p t s . I n m o s t a p p l i c a t i o n s , w o r d - s e n s e d i s a m b i g - u a t i o n s e r v e s a p u r p o s e t h e m i r r o r o p p o s i t e o f E m p s o n ’ s ; i n s t e a d o f b r e a k - i n g a s t a t e m e n t a p a r t t o t r a c e i t s v a r i o u s p o s s i b l e c o n n e c t i o n s , c o m p u t a - t i o n a l s e m a n t i c s a r e d e s i g n e d t o c h o o s e a s i n g l e m e a n i n g a n d r e t u r n t h a t m e a n i n g t o t h e u s e r . F o r s o f t w a r e e n g i n e e r s , t h e g o a l i s t o d e s i g n s y s t e m s t h a t a c c u r a t e l y g u e s s w h a t p e o p l e m e a n t o s a y ; t h a t i s , t o r e d u c e l a n g u a g e t o t h e l e v e l o f h u m a n c o m m u n i c a t i o n w h e r e w o r d s a r e m o r e c o m m e r c i a l l y v a l u a b l e ( a s i n , f o r e x a m p l e , fi l t e r i n g p r o g r a m s t h a t t a r g e t a d v e r t i s e m e n t s t o u s e r s o n l i n e ) . H o w e v e r , i n o r d e r t o a c h i e v e t h i s , r e s e a r c h i n i n f o r m a t i o n r e t r i e v a l a n d m a c h i n e t r a n s l a t i o n n e e d e d t o d e v e l o p a w a y o f m o d e l i n g a m - b i g u i t y t h a t w a s i t s e l f u n a m b i g u o u s . T h e r e s u l t w a s a m a t h e m a t i c a l t h e o r y o f fi n i t e s p a c e t h a t m e a s u r e s l e x i c a l r e l a t i o n s h i p s a c r o s s t h o u s a n d s o f d i - m e n s i o n s , w h e r e m e a n i n g a s s u c h i s r a d i c a l l y i n d e t e r m i n a t e . I n t h e n e x t s e c t i o n I ’ l l t u r n t o t h e n u t s a n d b o l t s o f v e c t o r - s p a c e m o d - e l i n g a n d e x p l a i n h o w i t m i g h t b e u s e d t o s u p p o r t E m p s o n - s t y l e i n t e r p r e - t a t i o n . G i v e n E m p s o n ’ s u s e o f t h e O E D , s c h o l a r s m i g h t b e t e m p t e d t o u s e c o m p u t e r - b a s e d d i c t i o n a r i e s a n d t h e s a u r i , l i k e t h o s e fi r s t d e s i g n e d b y M a s - t e r m a n . 4 2 H o w e v e r , w h e n a n a l y z i n g h i s t o r i c a l l i t e r a t u r e , t w o c o n s i d e r - a t i o n s m u s t b e k e p t i n m i n d . T h e s e m a n t i c m o d e l m u s t b e s e n s i t i v e t o h i s - t o r i c a l m e a n i n g s , j u s t a s t h e O E D w a s f o r E m p s o n . A s a p r a c t i c a l m a t t e r , t h e r e e x i s t s n o c o m p u t e r - b a s e d h i s t o r i c a l t h e s a u r u s o r d i c t i o n a r y t h a t i s f r e e a n d o p e n t o t h e p u b l i c . 4 3 B u i l d i n g a v e c t o r - s p a c e m o d e l f r o m s c r a t c h u s i n g h i s t o r i c a l c o r p o r a i s a c t u a l l y e a s i e r a n d s i m p l e r t h a n w o r k i n g w i t h a s t r u c t u r e d l e x i c o n . T h e m o r e i m p o r t a n t c o n s i d e r a t i o n , t h o u g h , i s t h e o r e t - i c a l . V e c t o r - s p a c e m o d e l s a r e m o r e c l o s e l y a l i g n e d w i t h E m p s o n ’ s n o t i o n o f a m b i g u i t y . E m p s o n a l w a y s p u s h e d a g a i n s t t h e d i c t i o n a r y h e m a d e u s e o f . M e a n i n g s w e r e n ’ t d i s c r e t e o b j e c t s f o r h i m b u t m a k e s h i f t f o c a l p o i n t s a c r o s s w h i c h t h e a m b i g u i t i e s o f a p o e m c o u l d b e v i e w e d . H o w e v e r , a s L y n d a M u g g l e s t o n e h a s e m p h a s i z e d , t h e p r i m a r y i n t e l l e c t u a l l a b o r o f t h e O E D i n - v o l v e d “ c o n d e n s i n g m e a n i n g i n t o t h e e c o n o m i c a l a n d u n a m b i g u o u s e x - 4 2 . T h e W o r d N e t t h e s a u r u s , f o r e x a m p l e , c o n t a i n s e n t r i e s f o r m o r e t h a n 1 5 0 , 0 0 0 m o d e r n E n g l i s h w o r d s a n d h a s p r o v i d e d d a t a f o r m a n y i m p o r t a n t s t u d i e s . S e e W o r d N e t : A n E l e c t r o n i c L e x i c a l D a t a b a s e , e d . C h r i s t i a n e F e l l b a u m ( C a m b r i d g e , M a s s . , 1 9 9 8 ) . F o r a d i s c u s s i o n o f c o m - p u t a t i o n a l l e x i c o g r a p h y m o r e g e n e r a l l y , s e e W i l k s , S l a t o r , a n d G u t h r i e , w h o d e s c r i b e t h e h i s - t o r y o f c o m p u t a t i o n a l l e x i c o g r a p h y a n d i t s r e l a t i o n t o s e m a n t i c p h i l o s o p h y i n E l e c t r i c W o r d s . 4 3 . T h e H i s t o r i c a l T h e s a u r u s o f E n g l i s h p r o j e c t , b a s e d p r i m a r i l y o n t h e O x f o r d E n g l i s h D i c t i o n a r y , c o n t a i n s e n t r i e s f o r o v e r 8 0 0 , 0 0 0 w o r d s . E d i t o r s e x p r e s s w i l l i n g n e s s t o l i c e n s e t h e d a t a f o r a c a d e m i c r e s e a r c h . S e e T h e H i s t o r i c a l T h e s a u r u s o f E n g l i s h , h i s t o r i c a l t h e s a u r u s . a r t s . g l a . a c . u k C r i t i c a l I n q u i r y / S u m m e r 2 0 1 8 6 5 9			
